ModelEntropy
2.302337924724437
2.281759902171245
2.3109057778944395
2.4254148960101127
2.4722212477381333
2.483366944656412
2.422324456930211
2.40650372256302
2.3740804041932226
2.344387329652414
2.33952368042094
2.333563398968901
2.3298282101391514
2.314388709533074
2.3162387469671937
2.3059226906461525
2.3049192808840044
2.3039898470534834
2.3020645513340754
2.2955773474439054
2.294529527261251
2.2843250359241654
2.277068576609291
2.275563142842002
2.263713746124019
2.261610157570793
2.25859976305132
2.256468026679612
2.2548331649049285
2.251359086710309
2.238631384855443
2.2329218676889195
2.2207808960003215
2.218202025653273
2.2163785117535686
2.207700186288772
2.1973773822768954
2.1968210206130463
2.1940600382681703
2.191671560106524
2.1833200846039853
2.179302482185296
2.1769891363357026
2.175678646696569
2.167748868103198
2.150846877066149
2.151780801215121
2.147269809041176
2.147648345489473
2.148919933705984
2.14666741955078
2.1462110783993107
2.1360675379199145
2.1178664273160086
2.1103795948563535
2.107865841839154
2.1053171113347737
2.101213419861455
2.0957573939140017
2.0957573939140017
2.083453216470258
2.0827570074342656
2.0766287633030447
2.0752740186432437
2.0664826301660355
2.0627273881423096
2.061797954311788
2.0601627064243777
2.0468135104373495
2.044973663267328
2.0437696215439085
2.0315291947037073
2.02610647358816
2.0251795549581972
2.019696255240166
2.019031607733683
2.006242443070646
2.0038016701320753
2.0035987057726103
1.9952044606770059
1.9873942293051134
1.979362583787233
1.9781899663578035
1.9738974908531377
1.9735162789648677
1.9728802315739178
1.9578233538380625
1.9537759132851515
1.9516697883943108
1.945225115838
1.9348254084450058
1.934565543133768
1.9280865040429869
1.9258484538383418
1.9251233023877945
1.9134995015947427
1.910501170812766
1.9064986817473886
1.9045142134889226
1.8990259988151594
1.8977046231609729
1.8961995224740356
1.8833762833900511
1.8635349675441002
1.8635349675441002
1.856796388051881
1.8562990472619458
1.8562990472619458
1.854150672227859
1.853585490324309
1.8410223745056344
1.8333093198507653
1.831211491197514
1.8278153975541007
1.8246911676410338
1.8209764629560636
1.8189123322451637
1.801878769220581
1.8008063176550682
1.793105320429544
1.7925575763139658
1.780111455880585
1.7783313782324761
1.7760163631660573
1.7723914935899314
1.7655022401576934
1.7550383638102114
1.7519821323802434
1.751711812836653
1.7449920551113192
1.7449920551113192
1.743620063130687
1.7397145534809584
1.739449114919281
1.7214059001381754
1.7157234162472976
1.7130240335926181
1.7117636127875324
1.6962493780321517
1.6898292365683414
1.6888838635604972
1.6815998283052571
1.6815998283052571
1.6805207327152842
1.677632354025755
1.6750833259776998
1.6691469193348085
1.6613535990070418
1.652248207293775
1.6514618061086197
1.6498999226169881
